,Poet,birthday
2732,Elizabeth%20Akers%20Allen,/poets/elizabeth-akers-allen
2733,Mark%20Irwin,/poets/mark-irwin
2734,Ann%20Yearsley,/poets/ann-yearsley
2735,Kathi%20Wolfe,/poets/kathi-wolfe
2736,Maram%20Al-Massri,/poets/maram-al-massri
2737,Jonathan%20David,/poets/jonathan-david
2738,Waldo%20Williams,/poets/waldo-williams
2739,David%20Ferry,/poets/david-ferry
2740,Spencer%20Short,/poets/spencer-short
2741,Calef%20Brown,/poets/calef-brown
2742,Jake%20Crist,/poets/jake-crist
2743,Ben%20Fama,/poets/ben-fama
2744,John%20M.%20Ridland,/poets/john-m-ridland
2745,Martín%20Espada,/poets/martin-espada
2746,Rhina%20P.%20Espaillat,/poets/rhina-p-espaillat
2747,Marie%20Buck,/poets/marie-buck
2748,Tim%20Wells,/poets/tim-wells
2749,Schuyler%20Van%20Rensselaer,/poets/schuyler-van-rensselaer
2750,Susanna%20Moodie,/poets/susanna-moodie
2751,Major%20Jackson,/poets/major-jackson
2752,Anne%20Stevenson,/poets/anne-stevenson
2753,Eugene%20Dubnov,/poets/eugene-dubnov
2754,Susan%20Kolodny,/poets/susan-kolodny
2755,Essa%20Ranapiri,/poets/essa-ranapiri
2756,Lia%20Purpura,/poets/lia-purpura
2757,Aimee%20Nezhukumatathil,/poets/aimee-nezhukumatathil
2758,Rich%20Murphy,/poets/rich-murphy
2759,Nick%20Laird,/poets/nick-laird
2760,Celina%20Su,/poets/celina-su
2761,Rebecca%20Seiferle,/poets/rebecca-seiferle
2762,Kristin%20Naca,/poets/kristin-naca
2763,David%20Trinidad,/poets/david-trinidad
2764,Ellery%20Akers,/poets/ellery-akers
2765,Kate%20Colby,/poets/kate-colby
2766,Charles%20Ghigna,/poets/charles-ghigna
2767,Stephen%20Edgar,/poets/stephen-edgar
2768,David%20Ignatow,/poets/david-ignatow
2769,John%20Murillo,/poets/john-murillo
2770,Lydia%20Huntley%20Sigourney,/poets/lydia-huntley-sigourney
2771,William%20Jay%20Smith,/poets/william-jay-smith
2772,Raúl%20Zurita,/poets/raul-zurita
2773,Alberto%20Ríos,/poets/alberto-rios
2774,Eiléan%20Ní%20Chuilleanáin,/poets/eilean-ni-chuilleanain
2775,Heid%20E.%20Erdrich,/poets/heid-e-erdrich
2776,Harryette%20Mullen,/poets/harryette-mullen
2777,William%20Shakespeare,/poets/william-shakespeare
2778,Mark%20Sanders,/poets/mark-sanders
2779,Cecilia%20Vicuña,/poets/cecilia-vicuna
2780,Ina%20Coolbrith,/poets/ina-coolbrith
2781,Gustave%20Morin,/poets/gustave-morin
2782,Arthur%20Sze,/poets/arthur-sze
2783,Norman%20Macleod,/poets/norman-macleod
2784,John%20Wilkinson,/poets/john-wilkinson
2785,Jennifer%20Rahim,/poets/jennifer-rahim
2786,Rowena%20Bastin%20Bennett,/poets/rowena-bastin-bennett
2787,Stephen%20Sturgeon,/poets/stephen-sturgeon
2788,Saaro%20Umar,/poets/saaro-umar
2789,Mark%20O'Brien,/poets/mark-o-brien
2790,Dante%20Di%20Stefano,/poets/dante-di-stefano
2791,Daniel%20Borzutzky,/poets/daniel-borzutzky
2792,Miriam%20Bird%20Greenberg,/poets/miriam-bird-greenberg
2793,Dick%20Allen,/poets/dick-allen
2794,Tongo%20Eisen-Martin,/poets/tongo-eisen-martin
2795,Austin%20Smith,/poets/austin-smith
2796,Katy%20Didden,/poets/katy-didden
2797,Caroline%20Caddy,/poets/caroline-caddy
2798,Lynn%20Emanuel,/poets/lynn-emanuel
2799,Elizabeth%20Klise%20von%20Zerneck,/poets/elizabeth-klise-von-zerneck
2800,Roy%20Jacobstein,/poets/roy-jacobstein
2801,Ellen%20Hinsey,/poets/ellen-hinsey
2802,Eleanor%20Farjeon,/poets/eleanor-farjeon
2803,George%20Eliot,/poets/george-eliot
2804,Mary-Sherman%20Willis,/poets/mary-sherman-willis
2805,Inger%20Christensen,/poets/inger-christensen
2806,Heather%20Phillipson,/poets/heather-phillipson
2807,Don%20Thompson,/poets/don-thompson
2808,Hera%20Lindsay%20Bird,/poets/hera-lindsay-bird
2809,Momina%20Mela,/poets/momina-mela
2810,Joseph%20Millar,/poets/joseph-millar
2811,Andrew%20McMillan,/poets/andrew-mcmillan
2812,Gail%20Wronsky,/poets/gail-wronsky
2813,Jorge%20Luis%20Borges,/poets/jorge-luis-borges
2814,Felix%20Bernstein,/poets/felix-bernstein
2815,John%20L.%20Stanizzi,/poets/john-stanizzi
2816,Kwame%20Dawes,/poets/kwame-dawes
2817,Honorée%20Fanonne%20Jeffers,/poets/honoree-fanonne-jeffers
2818,Jacques%20Roubaud,/poets/jacques-roubaud
2819,Ali%20Cobby%20Eckermann,/poets/ali-cobby-eckermann
2820,Robin%20Gow,/poets/robin-gow
2821,T.J.%20Jarrett,/poets/tj-jarrett
2822,Thomas%20Gray,/poets/thomas-gray
2823,Alan%20Felsenthal,/poets/alan-felsenthal
2824,Pattiann%20Rogers,/poets/pattiann-rogers
2825,Diana%20Khoi%20Nguyen,/poets/diana-khoi-nguyen
2826,Anthony%20Madrid,/poets/anthony-madrid
2827,Dominique%20Christina,/poets/dominique-christina
2828,Karen%20Volkman,/poets/karen-volkman
2829,Peggy%20Shumaker,/poets/peggy-shumaker
2830,Michelle%20O’Sullivan,/poets/michelle-osullivan
2831,Nathaniel%20Tarn,/poets/nathaniel-tarn
2832,Stephen%20Stepanchev,/poets/stephen-stepanchev
2833,Teresa%20Mei%20Chuc,/poets/teresa-mei-chuc
2834,Alec%20Finlay,/poets/alec-finlay
2835,Deborah%20A.%20Miranda,/poets/deborah-a-miranda
2836,Gillian%20Conoley,/poets/gillian-conoley
2837,Susan%20Eisenberg,/poets/susan-eisenberg
2838,Cheryl%20Boyce-Taylor,/poets/cheryl-boyce-taylor
2839,Carolyn%20Forché,/poets/carolyn-forche
2840,Joseph%20Gordon%20Macleod,/poets/joseph-gordon-macleod
2841,Jerome%20Rothenberg,/poets/jerome-rothenberg
2842,Ann%20Lauterbach,/poets/ann-lauterbach
2843,Rebecca%20Lindenberg,/poets/rebecca-lindenberg
2844,Jack%20Prelutsky,/poets/jack-prelutsky
2845,Gwendolyn%20Brooks,/poets/gwendolyn-brooks
2846,Helen%20Dudley,/poets/helen-dudley
2847,Charles%20Wright,/poets/charles-wright
2848,Michael%20Hofmann,/poets/michael-hofmann
2849,Peter%20Bethanis,/poets/peter-bethanis
2850,Robert%20Lax,/poets/robert-lax
2851,Mark%20Rudman,/poets/mark-rudman
2852,Jayne%20Cortez,/poets/jayne-cortez
2853,Christopher%20Gilbert,/poets/christopher-gilbert
2854,George%20Herbert,/poets/george-herbert
2855,Arthur%20Rimbaud,/poets/arthur-rimbaud
2856,Sy%20Hoahwah,/poets/sy-hoawah
2857,Gillian%20Allnutt,/poets/gillian-allnutt
2858,Theodore%20Deppe,/poets/theodore-deppe
2859,Harry%20Graham,/poets/harry-graham
2860,Mario%20Chard,/poets/mario-chard
2861,Anthony%20Hecht,/poets/anthony-hecht
2862,Georgia%20Douglas%20Johnson,/poets/georgia-douglas-johnson
2863,Ali%20Liebegott,/poets/ali-liebegott
2864,Dan%20Vera,/poets/dan-vera
2865,Sharon%20Dolin,/poets/sharon-dolin
2866,Carolyn%20Wells,/poets/carolyn-wells
2867,Peter%20O’Leary,/poets/peter-oleary
2868,Rigoberto%20González,/poets/rigoberto-gonzalez
2869,Dionisio%20D.%20Martínez,/poets/dionisio-d-martinez
2870,Robin%20Becker,/poets/robin-becker
2871,Trevor%20West%20Knapp,/poets/trevor-west-knapp
2872,Shane%20McCrae,/poets/shane-mccrae
2873,Richard%20Lehnert,/poets/richard-lehnert
2874,Kenneth%20Slessor,/poets/kenneth-slessor
2875,Francine%20Sterle,/poets/francine-sterle
2876,Ailbhe%20Ní%20Ghearbhuigh,/poets/ailbhe-ni-ghearbhuigh
2877,George%20Sterling,/poets/george-sterling
2878,Shari%20Wagner,/poets/shari-wagner
2879,Norman%20Williams,/poets/norman-williams
2880,Jenny%20Bornholdt,/poets/jenny-bornholdt
2881,Zack%20Strait,/poets/zack-strait
2882,Luljeta%20Lleshanaku,/poets/luljeta-lleshanaku
2883,Claire%20Trévien,/poets/claire-trevien
2884,George%20Henry%20Boker,/poets/george-henry-boker
2885,Traci%20Brimhall,/poets/traci-brimhall
2886,Jan%20Mordenski,/poets/jan-mordenski
2887,Ernest%20M.%20Hemingway,/poets/ernest-m-hemingway
2888,José%20Angel%20Araguz,/poets/jose-angel-araguz
2889,Robert%20Southey,/poets/robert-southey
2890,"Alfred,%20Lord%20Tennyson",/poets/alfred-tennyson
2891,John%20Kinsella,/poets/john-kinsella
2892,Beth%20Bachmann,/poets/beth-bachmann
2893,Lavinia%20Greenlaw,/poets/lavinia-greenlaw
2894,Calvin%20Thomas%20Jr.,/poets/calvin-thomas
2895,Aja%20Couchois%20Duncan,/poets/aja-couchois-duncan
2896,Tibullus,/poets/tibullus
2897,Countess%20of%20Winchilsea%20Anne%20Finch,/poets/anne-finch
2898,Sir%20John%20Suckling,/poets/sir-john-suckling
2899,Lisa%20Jarnot,/poets/lisa-jarnot
2900,Edmund%20Spenser,/poets/edmund-spenser
2901,Greg%20Glazner,/poets/greg-glazner
2902,Wang%20Ping,/poets/wang-ping
2903,Daryl%20Hine,/poets/daryl-hine
2904,Leslie%20McGrath,/poets/leslie-mcgrath
2905,Daniel%20J.%20Langton,/poets/daniel-j-langton
2906,Vahni%20Capildeo,/poets/vahni-capildeo
2907,Matthew%20Sweeney,/poets/matthew-sweeney
2908,Nomi%20Stone,/poets/nomi-stone
2909,Laura%20Da',/poets/laura-da
2910,Lloyd%20Schwartz,/poets/lloyd-schwartz
2911,Sarah%20Kirsch,/poets/sarah-kirsch
2912,Elizabeth%20Bishop,/poets/elizabeth-bishop
2913,Rosmarie%20Waldrop,/poets/rosmarie-waldrop
2914,Ernest%20Hilbert,/poets/ernest-hilbert
2915,Nathaniel%20Mackey,/poets/nathaniel-mackey
2916,Michael%20Hartnett,/poets/michael-hartnett
2917,Audre%20Lorde,/poets/audre-lorde
2918,Nick%20Norwood,/poets/nick-norwood
2919,Maria%20Melendez%20Kelson,/poets/maria-melendez
2920,Ru%20Freeman,/poets/ru-freeman
2921,Jericho%20Brown,/poets/jericho-brown
2922,Emmett%20Tenorio%20Melendez,/poets/emmett-tenorio-melendez
2923,Dean%20Young,/poets/dean-young
2924,Laurel%20Blossom,/poets/laurel-blossom
2925,János%20Pilinszky,/poets/janos-pilinszky
2926,Catie%20Rosemurgy,/poets/catie-rosemurgy
2927,V.%20Penelope%20Pelizzon,/poets/v-penelope-pelizzon
2928,Letitia%20Elizabeth%20Landon,/poets/letitia-elizabeth-landon
2929,Mike%20Chasar,/poets/mike-chasar
2930,Jacqueline%20Jones%20LaMon,/poets/jacqueline-jones-lamon
2931,Karen%20An-hwei%20Lee,/poets/karen-an-hwei-lee
2932,Rachel%20Blau%20DuPlessis,/poets/rachel-blau-duplessis
2933,Judith%20Beveridge,/poets/judith-beveridge
2934,A.%20M.%20Juster,/poets/am-juster
2935,Jeff%20Vande%20Zande,/poets/jeff-vande-zande
2936,Geoffrey%20Hilsabeck,/poets/geoffrey-hilsabeck
2937,Barbara%20Schmitz,/poets/barbara-schmitz
2938,Dave%20Lordan,/poets/dave-lordan
2939,A.%20E.%20Stallings,/poets/ae-stallings
2940,Timothy%20Tocher,/poets/timothy-tocher
2941,Anne%20Waldman,/poets/anne-waldman
2942,Merrill%20Moore,/poets/merrill-moore
2943,Donald%20Britton,/poets/donald-britton
2944,Giovanni%20Battista%20Guarini,/poets/giovanni-battista-guarini
2945,Penny%20Harter,/poets/penny-harter
2946,William%20Trowbridge,/poets/william-trowbridge
2947,Jacques%20Réda,/poets/jacques-reda
2948,Minnie%20Bruce%20Pratt,/poets/minnie-bruce-pratt
2949,Sylvia%20Ross,/poets/sylvia-ross
2950,Kim%20Lozano,/poets/kim-lozano
2951,Marie%20Howe,/poets/marie-howe
2952,Robert%20Pinsky,/poets/robert-pinsky
2953,Jason%20Shinder,/poets/jason-shinder
2954,Stuart%20Kestenbaum,/poets/stuart-kestenbaum
2955,Heidi%20Mordhorst,/poets/heidi-mordhorst
2956,Philip%20Appleman,/poets/philip-appleman
2957,Lydia%20Maria%20Child,/poets/lydia-maria-child
2958,David%20Caplan,/poets/david-caplan
2959,Laurence%20Hope,/poets/laurence-hope
2960,Paolo%20Javier,/poets/paolo-javier
2961,Daniel%20Poppick,/poets/daniel-poppick
2962,Susan%20M.%20Schultz,/poets/susan-m-schultz
2963,Marie%20Ponsot,/poets/marie-ponsot
2964,Eric%20Nelson,/poets/eric-nelson
2965,Shann%20Ray,/poets/shann-ray
2966,Richard%20Owens,/poets/richard-owens
2967,sam%20sax,/poets/sam-sax
2968,Ann%20Taylor,/poets/ann-taylor
2969,Carol%20Muske-Dukes,/poets/carol-muske-dukes
2970,Alison%20C.%20Rollins,/poets/alison-c-rollins
2971,Mary%20Morris,/poets/mary-morris
2972,Erin%20Belieu,/poets/erin-belieu
2973,Margaret%20Fishback,/poets/margaret-fishback
2974,D.%20A.%20Ellsworth,/poets/d-a-ellsworth
2975,Cyrus%20Cassells,/poets/cyrus-cassells
2976,Robin%20Richardson,/poets/robin-richardson
2977,LeConté%20Dill,/poets/leconte-dill
2978,Tina%20Chang,/poets/tina-chang
2979,Edmund%20Berrigan,/poets/edmund-berrigan
2980,Jocelyn%20Saidenberg,/poets/jocelyn-saidenberg
2981,Brad%20Leithauser,/poets/brad-leithauser
2982,Mark%20Ford,/poets/mark-ford
2983,Avot%20Yeshurun,/poets/avot-yeshurun
2984,Johnny%20Damm,/poets/johnny-damm
2985,Avis%20Harley,/poets/avis-harley
2986,Priscilla%20Lee,/poets/priscilla-lee
2987,CAConrad,/poets/c-a-conrad
2988,Laura%20Newbern,/poets/laura-newbern
2989,Regan%20Huff,/poets/regan-huff
2990,Ed%20Roberson,/poets/ed-roberson
2991,Courtney%20Sina%20Meredith,/poets/courtney-sina-meredith
2992,Peter%20Munro,/poets/peter-munro
2993,Sarah%20Gambito,/poets/sarah-gambito
2994,Simone%20White,/poets/simone-white
2995,Ruth%20Moose,/poets/ruth-moose
2996,Knar%20Gavin,/poets/knar-gavin
2997,Thomas%20Bastard,/poets/thomas-bastard
2998,Julia%20Kasdorf,/poets/julia-kasdorf
2999,Roberto%20Harrison,/poets/roberto-harrison
3000,Tara%20Betts,/poets/tara-betts
3001,Robert%20Herrick,/poets/robert-herrick
3002,Samuel%20Hazo,/poets/samuel-hazo
3003,Tatiana%20de%20la%20Tierra,/poets/tatiana-de-la-tierra
3004,Meredith%20Holmes,/poets/meredith-holmes
3005,Elizabeth%20Drew%20Barstow%20Stoddard,/poets/elizabeth-drew-barstow-stoddard
3006,Derek%20Walcott,/poets/derek-walcott
3007,Patricia%20Spears%20Jones,/poets/patricia-spears-jones
3008,C.%20K.%20Williams,/poets/c-k-williams
3009,Sharon%20Mesmer,/poets/sharon-mesmer
3010,Kristen%20Renee%20Miller,/poets/kristen-renee-miller
3011,Jean%20Follain,/poets/jean-follain
3012,Connie%20Wanek,/poets/connie-wanek
3013,Lillian-Yvonne%20Bertram,/poets/lillian-yvonne-bertram
3014,Renee%20Gladman,/poets/renee-gladman
3015,Abraham%20Cowley,/poets/abraham-cowley
3016,Rickey%20Laurentiis,/poets/rickey-laurentiis
3017,Bob%20Perelman,/poets/bob-perelman
3018,Joy%20Katz,/poets/joy-katz
3019,Jo'lene%20Dailey,/poets/jolene-dailey
3020,Katy%20Bohinc,/poets/katy-bohinc
3021,Richard%20Jarrette,/poets/richard-jarrette
3022,John%20Koethe,/poets/john-koethe
3023,Harry%20Mathews,/poets/harry-mathews
3024,Zaffar%20Kunial,/poets/zaffar-kunial
3025,Caroline%20Gilman,/poets/caroline-gilman
3026,Paul%20Grant,/poets/paul-grant
3027,Pierluigi%20Cappello,/poets/pierluigi-cappello
3028,Louis%20Untermeyer,/poets/louis-untermeyer
3029,Cathryn%20Essinger,/poets/cathryn-essinger
3030,Richard%20Hugo,/poets/richard-hugo
3031,Aria%20Aber,/poets/aria-aber
3032,Sachiko%20Murakami,/poets/sachiko-murakami
3033,Mira%20Rosenthal,/poets/mira-rosenthal
3034,Archibald%20MacLeish,/poets/archibald-macleish
3035,Mónica%20de%20la%20Torre,/poets/monica-de-la-torre
3036,Charlotte%20Elizabeth%20Tonna,/poets/charlotte-elizabeth-tonna
3037,Frederick%20Goddard%20Tuckerman,/poets/frederick-goddard-tuckerman
3038,Moses%20ibn%20Ezra,/poets/moshe-ibn-ezra
3039,Joan%20Retallack,/poets/joan-retallack
3040,Julia%20Randall,/poets/julia-randall
3041,Eric%20Amling,/poets/eric-amling
3042,francine%20j.%20harris,/poets/francine-j-harris
3043,Larry%20Bradley,/poets/larry-bradley
3044,Sherwin%20Bitsui,/poets/sherwin-bitsui
3045,Bridget%20Lowe,/poets/bridget-lowe
3046,Margaret%20Hasse,/poets/margaret-hasse
3047,Anahera%20Gildea,/poets/anahera-gildea
3048,George%20Garrett,/poets/george-garrett
3049,Jessica%20Greenbaum,/poets/jessica-greenbaum
3050,T.%20E.%20Hulme,/poets/t-e-hulme
3051,Margo%20Tamez,/poets/margo-tamez
3052,Melvin%20B.%20Tolson,/poets/melvin-b-tolson
3053,Chelsea%20Rathburn,/poets/chelsea-rathburn
3054,Bettina%20M.%20Walker,/poets/bettina-m-walker
3055,Huang%20Fan,/poets/huang-fan
3056,David%20Schloss,/poets/david-schloss
3057,Jane%20Zwart,/poets/jane-zwart
3058,Joseph%20O.%20Legaspi,/poets/joseph-o-legaspi
3059,Sean%20Thomas%20Dougherty,/poets/sean-thomas-dougherty
3060,Tina%20Boyer%20Brown,/poets/tina-boyer-brown
3061,Robert%20B.%20Shaw,/poets/robert-b-shaw
3062,Gjertrud%20Schnackenberg,/poets/gjertrud-schnackenberg
3063,Brandon%20Som,/poets/brandon-som
3064,Nicky%20Beer,/poets/nicky-beer
3065,Anna%20Seward,/poets/anna-seward
3066,Álvaro%20de%20Campos,/poets/alvaro-de-campos
3067,Margaret%20Widdemer,/poets/margaret-widdemer
3068,Israel%20Zangwill,/poets/israel-zangwill
3069,Catherine%20Staples,/poets/catherine-staples
3070,Yves%20Bonnefoy,/poets/yves-bonnefoy
3071,Ella%20Higginson,/poets/ella-higginson
3072,Mantinadologoi,/poets/mantinadologoi
3073,Samuel%20Taylor%20Coleridge,/poets/samuel-taylor-coleridge
3074,Lisa%20Robertson,/poets/lisa-robertson
3075,Joanna%20Fuhrman,/poets/joanna-fuhrman
3076,Leslie%20Williams,/poets/leslie-williams
3077,Frances%20Anne%20Kemble,/poets/frances-anne-kemble
3078,Clement%20Clarke%20Moore,/poets/clement-clarke-moore
3079,Pam%20Rehm,/poets/pam-rehm
3080,Knight%20of%20the%20White%20Elephant%20of%20Burmah%20William%20McGonagall,/poets/william-mcgonagall
3081,Rajiv%20Mohabir,/poets/rajiv-mohabir
3082,J.%20Patrick%20Lewis,/poets/j-patrick-lewis
3083,Natan%20Zach,/poets/natan-zach
3084,Amanda%20Jernigan,/poets/amanda-jernigan
3085,Donika%20Kelly,/poets/donika-kelly
3086,William%20Langland,/poets/william-langland
3087,Elena%20Shvarts,/poets/elena-shvartz
3088,Rynn%20Williams,/poets/rynn-williams
3089,Catherine%20Wagner,/poets/catherine-wagner
3090,Matthew%20Olzmann,/poets/matthew-olzmann
3091,Jeff%20Daniel%20Marion,/poets/jeff-daniel-marion
3092,Sarah%20Lindsay,/poets/sarah-lindsay
3093,Philip%20Jenks,/poets/philip-jenks
3094,Drew%20Gardner,/poets/drew-gardner
3095,Franco%20Fortini,/poets/franco-fortini
3096,Stephen%20Kuusisto,/poets/stephen-kuusisto
3097,Eileen%20Myles,/poets/eileen-myles
3098,Jeffrey%20Harrison,/poets/jeffrey-harrison
3099,Sandra%20McPherson,/poets/sandra-mcpherson
3100,Robert%20Hass,/poets/robert-hass
3101,Linda%20Bierds,/poets/linda-bierds
3102,Sun%20Yung%20Shin,/poets/sun-yung-shin
3103,Sharon%20Bryan,/poets/sharon-bryan
3104,William%20Fuller,/poets/william-fuller
3105,R.%20Parthasarathy,/poets/r-parthasarathy
3106,Don%20Mee%20Choi,/poets/don-mee-choi
3107,Rose%20Fyleman,/poets/rose-fyleman
3108,Joshua%20Beckman,/poets/joshua-beckman
3109,Peter%20Balakian,/poets/peter-balakian
3110,Geoffrey%20Brock,/poets/geoffrey-brock
3111,Michelle%20Tea,/poets/michelle-tea
3112,Stephanie%20Gray,/poets/stephanie-gray
3113,Clodagh%20Beresford%20Dunne,/poets/clodagh-dunne
3114,Sylvia%20Legris,/poets/sylvia-legris
3115,Raymond%20Antrobus,/poets/raymond-antrobus
3116,Martha%20Baird,/poets/martha-baird
3117,Maureen%20Thorson,/poets/maureen-thorson
3118,Qwo-Li%20Driskill,/poets/qwo-li-driskill
3119,George%20Chapman,/poets/george-chapman
3120,Tyehimba%20Jess,/poets/tyehimba-jess
3121,Heather%20McHugh,/poets/heather-mchugh
3122,Hershman%20John,/poets/hershman-john
3123,Emily%20Fragos,/poets/emily-fragos
3124,Henry%20Wadsworth%20Longfellow,/poets/henry-wadsworth-longfellow
3125,Ray%20Gonzalez,/poets/ray-gonzalez
3126,Jeff%20Derksen,/poets/jeff-derksen
